"Year","Variables","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"2017","Total Liabilities of the Bankning System (Millions of Ghana Cedis)","58,436.43","58,346.76","58,139.80","58,195.16","58,400.17","59,903.81","61,134.32","59,845.30","59,491.10","63,669.19","63,696.51","66,170.14"
"2017","Money Supply Component_Foreign currency deposits (Millions of Ghana Cedis)","13,847.84","14,659.85","14,090.59","13,301.82","13,804.90","14,110.56","14,225.17","14,225.98","14,208.51","14,473.80","14,308.33","14,056.37"
"2017","Money Supply Component_Savings & Time deposits (Millions of Ghana Cedis)","17,689.99","17,884.70","18,342.87","18,800.59","19,070.05","20,149.53","20,062.14","19,467.24","19,779.27","20,069.13","20,736.04","22,214.47"
"2017","Money Supply Component_Demand deposits (Millions of Ghana Cedis)","17,482.04","16,750.80","16,444.85","16,979.71","16,626.43","16,836.69","18,301.47","17,427.34","16,915.55","19,936.71","18,782.65","19,119.00"
"2017","Money Supply Component_Currency outside banks (Millions of Ghana Cedis)","9,416.56","9,051.42","9,261.50","9,113.03","8,898.78","8,807.01","8,545.54","8,724.73","8,587.76","9,189.56","9,869.49","10,673.55"
"2017","Total Assets of the Banking System  (Millions of Ghana Cedis)","58,436.43","58,346.76","58,139.80","58,195.16","58,400.17","59,903.81","61,134.32","59,845.30","59,491.10","63,669.19","63,696.51","66,170.14"
"2017","Net Domestic Assets_Other Items (net) (Millions of Ghana Cedis)","-6,478.18","-9,524.20","-8,054.43","-7,532.31","-7,998.36","-8,204.49","-10,103.80","-7,012.22","-6,789.63","-7,348.01","-7,734.89","-6,941.53"
"2017","Net Domestic Assets_Claims on Private Sector & Public Net Domestic Assets_Enterprise (Millions of Ghana Cedis)","40,100.97","40,854.70","41,147.93","40,982.89","41,476.37","42,620.15","42,996.74","42,697.26","43,758.70","43,831.99","42,840.64","45,704.53"
"2017","Net Domestic Assets_Govt. Deposits (Millions of Ghana Cedis)","7,704.25","7,141.62","7,646.66","15,426.18","14,672.12","12,636.09","10,836.38","9,905.25","10,875.79","8,729.19","8,433.02","11,016.67"
"2017","Net Domestic Assets_Claims on Govt. (Millions of Ghana Cedis)","22,313.71","23,283.77","23,428.03","23,635.67","24,016.22","23,730.66","24,895.03","22,589.97","22,645.59","22,763.64","23,770.12","23,632.56"
"2017","Net Domestic Assets (Millions of Ghana Cedis)","43,396.20","42,594.31","43,728.56","36,652.41","37,847.66","40,486.29","41,653.63","41,462.93","41,373.43","45,051.37","44,705.19","45,999.08"
"2017","Net Foreign Assets_DMBs (Millions of Ghana Cedis)","3,955.07","4,070.23","3,872.81","2,823.34","2,112.77","1,777.30","2,717.19","2,847.03","4,040.18","4,210.14","2,532.37","3,438.28"
"2017","Net Foreign Assets_BOG (Millions of Ghana Cedis)","11,085.16","11,682.22","10,538.43","18,719.41","18,439.74","17,640.21","16,763.50","15,535.34","14,077.48","14,407.68","16,458.95","16,900.50"
"2017","Net Foreign Assets (Millions of Ghana Cedis)","15,040.23","15,752.45","14,411.24","21,542.75","20,552.51","19,417.52","19,480.69","18,382.36","18,117.66","18,617.82","18,991.32","20,338.78"
"2016","Money Supply_Total Liquidity (M2+) (Millions of Ghana Cedis)","46,129.62","44,928.15","45,333.79","45,962.80","47,218.07","46,457.81","47,038.16","47,895.48","48,344.65","50,723.61","52,926.46","56,692.09"
"2016","Money Supply_Broad Money (M2) (Millions of Ghana Cedis)","34,832.48","33,158.31","33,249.68","34,209.95","35,286.47","34,440.12","34,733.58","35,623.36","36,108.39","38,256.74","40,522.17","43,452.47"
"2016","Money Supply_ Narrow Money  (M1) (Millions of Ghana Cedis)","21,380.83","20,054.04","20,104.44","20,733.61","21,697.44","20,504.99","20,450.56","21,642.68","21,833.32","23,685.91","25,460.62","26,076.38"
"2016","Money Supply_Reserve Money (RM) (Millions of Ghana Cedis)","15,394.37","13,253.45","14,215.46","14,617.31","13,943.57","14,706.76","14,951.80","14,535.10","15,398.54","16,672.55","17,447.88","18,968.00"
"2016","Total Liabilities of the Bankning System (Millions of Ghana Cedis)","46,129.57","44,928.20","45,333.79","45,962.81","47,218.01","46,457.81","47,038.16","47,895.48","48,344.65","50,723.61","52,926.46","56,692.09"
"2016","Money Supply Component_Foreign currency deposits (Millions of Ghana Cedis)","11,297.14","11,769.84","12,084.11","11,752.85","11,931.59","12,017.70","12,304.59","12,272.12","12,236.26","12,466.86","12,404.29","13,239.62"
"2016","Money Supply Component_Demand deposits (Millions of Ghana Cedis)","13,292.79","12,452.64","12,531.87","13,154.13","14,239.22","12,879.88","12,907.99","14,058.41","14,127.67","15,298.93","16,420.17","15,936.57"
"2016","Money Supply Component_Savings & Time deposits (Millions of Ghana Cedis)","13,451.65","13,104.27","13,145.24","13,476.35","13,589.03","13,935.12","14,283.02","13,980.68","14,275.08","14,570.84","15,061.55","17,376.09"
"2016","Money Supply Component_Currency outside banks (Millions of Ghana Cedis)","8,088.04","7,601.39","7,572.57","7,579.47","7,458.22","7,625.11","7,542.57","7,584.27","7,705.64","8,386.97","9,040.45","10,139.81"
"2016","Net Domestic Assets_Other Items (net) (Millions of Ghana Cedis)","-8,692.22","-9,393.47","-9,261.68","-8,006.68","-7,284.02","-9,363.07","-12,046.81","-8,855.67","-10,577.96","-10,351.48","-10,933.37","-12,016.26"
"2016","Total Assets of the Banking System  (Millions of Ghana Cedis)","46,129.57","44,928.20","45,333.79","45,962.81","47,218.01","46,457.81","47,038.16","47,895.48","48,344.65","50,723.61","52,926.46","56,692.09"
"2016","Net Domestic Assets_Claims on Private Sector & Public Net Domestic Assets_Enterprise (Millions of Ghana Cedis)","35,632.76","35,391.55","35,432.00","36,020.23","36,589.74","37,538.53","37,377.45","38,958.06","38,701.45","39,138.83","39,469.68","40,304.84"
"2016","Net Domestic Assets_Govt. Deposits (Millions of Ghana Cedis)","6,030.88","4,828.74","5,048.08","6,543.84","5,107.16","5,395.56","4,398.26","4,550.86","4,279.94","7,732.95","10,892.52","9,163.86"
"2016","Net Domestic Assets_Claims on Govt. (Millions of Ghana Cedis)","19,772.14","19,010.42","19,334.66","19,188.45","19,007.46","19,622.61","22,242.11","19,240.04","21,447.38","21,937.10","26,928.23","27,516.28"
"2016","Net Domestic Assets (Millions of Ghana Cedis)","35,263.65","35,012.69","35,289.83","35,630.55","38,016.52","37,264.53","37,987.68","39,806.34","40,338.44","38,123.10","39,648.12","41,745.56"
"2016","Net Foreign Assets_DMBs (Millions of Ghana Cedis)","864.31","1,655.30","1,866.72","1,784.40","1,460.55","2,385.87","2,654.57","2,345.49","3,196.62","2,498.08","2,206.66","3,066.47"
"2016","Net Foreign Assets (Millions of Ghana Cedis)","10,865.92","9,915.51","10,043.96","10,332.26","9,201.49","9,193.28","9,050.48","8,089.14","8,006.21","12,600.51","13,278.34","14,946.52"
"2016","Net Foreign Assets_BOG (Millions of Ghana Cedis)","10,001.62","8,260.21","8,177.24","8,547.85","7,740.94","6,807.41","6,395.91","5,743.66","4,809.59","10,102.43","11,071.69","11,880.05"
"2015","Money Supply_Total Liquidity (M2+) (Millions of Ghana Cedis)","36,835.27","37,673.40","38,387.80","39,512.45","40,416.77","41,466.52","37,355.35","39,735.98","39,526.20","42,346.70","43,822.29","46,455.25"
"2015","Money Supply_Broad Money (M2) (Millions of Ghana Cedis)","27,522.26","27,600.06","27,519.42","28,076.97","28,275.54","27,832.10","27,138.77","28,048.47","28,547.88","31,180.62","32,652.23","34,860.89"
"2015","Money Supply_ Narrow Money  (M1) (Millions of Ghana Cedis)","17,249.70","16,990.14","16,916.80","17,222.58","17,321.20","17,255.58","16,853.79","17,232.78","17,524.13","18,976.98","19,609.48","21,018.26"
"2015","Money Supply_Reserve Money (RM) (Millions of Ghana Cedis)","11,784.64","11,500.29","11,286.20","11,367.97","12,045.85","11,320.67","11,155.05","11,355.04","11,354.60","13,000.29","13,335.35","14,636.28"
"2015","Total Liabilities of the Bankning System (Millions of Ghana Cedis)","36,835.27","37,673.40","38,387.80","39,512.45","40,416.77","41,466.52","37,355.35","39,735.98","39,526.20","42,346.69","43,822.29","46,455.23"
"2015","Money Supply Component_Foreign currency deposits (Millions of Ghana Cedis)","9,313.00","10,073.34","10,868.38","11,435.47","12,141.23","13,634.42","10,216.58","11,687.51","10,978.32","11,166.07","11,170.06","11,594.36"
"2015","Money Supply Component_Savings & Time deposits (Millions of Ghana Cedis)","10,272.56","10,609.92","10,602.63","10,854.40","10,954.34","10,576.52","10,284.97","10,815.68","11,023.75","12,203.65","13,042.76","13,842.63"
"2015","Money Supply Component_Demand deposits (Millions of Ghana Cedis)","10,353.48","10,526.36","10,340.99","10,622.36","10,810.63","10,718.41","10,343.09","10,626.89","10,913.49","11,393.01","12,092.21","12,514.54"
"2015","Money Supply Component_Currency outside banks (Millions of Ghana Cedis)","6,896.22","6,463.78","6,575.80","6,600.22","6,510.56","6,537.18","6,510.70","6,605.89","6,610.64","7,583.97","7,517.27","8,503.72"
"2015","Total Assets of the Banking System  (Millions of Ghana Cedis)","36,835.27","37,673.40","38,387.80","39,512.45","40,416.77","41,466.52","37,355.35","39,735.98","39,526.20","42,346.69","43,822.29","46,455.23"
"2015","Net Domestic Assets_Claims on Private Sector & Public Net Domestic Assets_Enterprise (Millions of Ghana Cedis)","28,803.20","30,076.46","31,737.24","32,944.88","33,556.66","35,228.04","32,708.30","34,575.28","34,165.95","34,725.51","35,131.04","35,764.29"
"2015","Net Domestic Assets_Other Items (net) (Millions of Ghana Cedis)","-15,303.93","-15,312.78","-9,227.33","-9,341.40","-8,228.02","-8,549.24","-9,122.80","-9,265.57","-9,027.77","-9,939.01","-9,276.39","-8,179.07"
"2015","Net Domestic Assets_Govt. Deposits (Millions of Ghana Cedis)","5,913.82","3,732.36","5,858.57","4,653.11","3,821.61","3,665.05","2,558.74","3,497.07","2,568.40","5,846.73","5,537.71","5,845.66"
"2015","Net Domestic Assets_Claims on Govt. (Millions of Ghana Cedis)","20,258.52","18,339.59","19,136.53","19,082.89","18,043.88","17,639.25","17,811.67","18,667.74","18,471.17","18,945.73","18,258.68","18,690.88"
"2015","Net Domestic Assets (Millions of Ghana Cedis)","27,843.97","29,370.91","31,044.87","32,745.25","34,277.87","35,306.61","33,611.09","35,141.08","35,739.84","32,642.79","33,068.41","34,940.54"
"2015","Net Foreign Assets_DMBs (Millions of Ghana Cedis)","313.51","713.69","293.89","193.01","543.62","1,340.24","802.52","419.79","658.55","788.46","826.60","1,196.70"
"2015","Net Foreign Assets_BOG (Millions of Ghana Cedis)","8,677.78","7,588.81","7,049.04","6,574.19","5,595.28","4,819.67","2,941.73","4,175.10","3,127.81","8,915.44","9,927.28","10,318.00"
"2015","Net Foreign Assets (Millions of Ghana Cedis)","8,991.29","8,302.50","7,342.93","6,767.20","6,138.90","6,159.91","3,744.26","4,594.90","3,786.36","9,703.90","10,753.88","11,514.69"
"2014","Money Supply_Broad Money (M2) (Millions of Ghana Cedis)","21,011.55","21,394.49","21,923.28","22,196.74","22,767.96","22,639.11","23,255.29","22,866.24","23,002.37","24,444.76","26,158.14","27,530.07"
"2014","Money Supply_Total Liquidity (M2+) (Millions of Ghana Cedis)","27,754.31","28,317.75","29,214.06","29,683.59","30,371.46","30,737.84","31,501.40","31,643.65","32,052.35","33,400.16","34,743.60","36,843.07"
"2014","Money Supply_ Narrow Money  (M1) (Millions of Ghana Cedis)","13,449.80","13,529.62","13,639.59","13,992.94","14,303.23","14,243.06","14,842.98","14,337.19","14,619.90","15,452.64","16,707.43","17,257.51"
"2014","Total Liabilities of the Bankning System (Millions of Ghana Cedis)","27,754.31","28,317.75","29,214.06","29,683.59","30,371.46","30,737.84","31,501.40","31,643.65","32,052.35","33,400.13","34,743.60","36,843.07"
"2014","Money Supply_Reserve Money (RM) (Millions of Ghana Cedis)","8,546.17","8,955.31","9,115.66","9,824.04","10,231.13","9,976.68","10,408.11","10,431.97","10,619.49","11,596.63","12,309.24","11,784.64"
"2014","Money Supply Component_Foreign currency deposits (Millions of Ghana Cedis)","6,742.75","6,923.27","7,290.78","7,486.86","7,603.51","8,098.73","8,246.11","8,777.40","9,049.98","8,955.40","8,585.47","9,313.00"
"2014","Money Supply Component_Savings & Time deposits (Millions of Ghana Cedis)","7,561.75","7,864.87","8,283.69","8,203.79","8,464.73","8,396.05","8,412.30","8,529.05","8,382.47","8,992.12","9,450.70","10,272.56"
"2014","Money Supply Component_Currency outside banks (Millions of Ghana Cedis)","5,156.10","5,055.05","5,012.08","5,346.41","5,406.69","5,276.12","5,425.32","5,585.81","5,535.85","5,927.43","6,267.70","6,896.22"
"2014","Money Supply Component_Demand deposits (Millions of Ghana Cedis)","8,293.70","8,474.57","8,627.52","8,646.54","8,896.54","8,966.94","9,417.67","8,751.39","9,084.06","9,525.21","10,439.74","10,361.29"
"2014","Net Domestic Assets_Other Items (net) (Millions of Ghana Cedis)","-11,553.44","-12,857.00","-13,073.97","-14,048.08","-14,839.09","-14,461.90","-15,399.61","-15,447.87","-15,916.42","-17,231.80","-12,749.17","-15,304.90"
"2014","Total Assets of the Banking System  (Millions of Ghana Cedis)","27,754.31","28,317.75","29,214.06","29,683.59","30,371.46","30,737.84","31,501.40","31,643.65","32,052.35","33,400.13","34,743.60","36,843.07"
"2014","Net Domestic Assets_Claims on Private Sector & Public Net Domestic Assets_Enterprise (Millions of Ghana Cedis)","21,839.88","22,435.47","23,816.16","24,801.91","25,844.73","26,497.78","27,300.86","27,935.16","28,554.03","28,887.36","29,218.56","28,811.97"
"2014","Net Domestic Assets_Govt. Deposits (Millions of Ghana Cedis)","1,447.38","910.20","1,031.29","1,073.74","460.74","355.62","-140.95","-150.25","2,689.41","3,360.16","3,040.45","5,913.82"
"2014","Net Domestic Assets (Millions of Ghana Cedis)","22,967.15","23,174.65","24,410.33","24,461.62","25,206.36","26,472.97","27,688.50","29,032.65","25,770.68","24,266.91","25,344.65","27,851.78"
"2014","Net Domestic Assets_Claims on Govt. (Millions of Ghana Cedis)","14,128.09","14,506.38","14,699.43","14,781.54","14,661.46","14,792.70","15,646.29","16,395.11","15,822.48","15,956.00","16,647.95","20,258.52"
"2014","Net Foreign Assets_DMBs (Millions of Ghana Cedis)","-549.06","-168.36","-184.51","855.91","709.30","42.46","130.98","-820.92","-1,078.72","-342.08","-660.07","313.51"
"2014","Net Foreign Assets (Millions of Ghana Cedis)","4,787.16","5,143.10","4,803.73","5,221.97","5,165.10","4,264.87","3,812.91","2,611.00","6,281.67","9,133.22","9,398.95","8,991.29"
"2014","Net Foreign Assets_BOG (Millions of Ghana Cedis)","5,336.22","5,311.46","4,988.24","4,366.06","4,455.80","4,222.41","3,681.93","3,431.92","7,360.39","9,475.30","10,059.01","8,677.78"
"2013","Money Supply_Broad Money (M2) (Millions of Ghana Cedis)","17,051.63","17,150.71","17,481.21","17,794.46","17,799.40","17,799.49","17,944.70","17,831.32","18,409.70","19,382.10","20,190.35","20,691.99"
"2013","Money Supply_Total Liquidity (M2+) (Millions of Ghana Cedis)","22,199.67","22,505.78","22,990.71","23,061.03","23,213.45","23,303.28","23,302.68","23,236.12","23,997.96","24,937.63","25,843.73","26,937.02"
"2013","Money Supply_ Narrow Money  (M1) (Millions of Ghana Cedis)","10,671.23","10,749.64","10,732.86","10,905.79","10,893.42","10,951.19","11,275.66","11,149.93","11,552.15","12,170.95","12,561.83","12,902.52"
"2013","Money Supply_Reserve Money (RM) (Millions of Ghana Cedis)","7,340.67","7,541.97","7,427.86","7,633.00","7,405.53","7,293.72","7,466.38","7,416.86","7,844.67","7,894.85","8,347.08","9,051.12"
"2013","Money Supply Component_Foreign currency deposits (Millions of Ghana Cedis)","5,148.03","5,355.07","5,509.50","5,266.57","5,414.05","5,503.79","5,357.98","5,404.80","5,588.25","5,555.53","5,653.38","6,245.03"
"2013","Total Liabilities of the Bankning System (Millions of Ghana Cedis)","22,199.67","22,505.78","22,990.71","23,061.03","23,213.45","23,303.28","23,302.68","23,236.12","23,997.96","24,937.63","25,843.73","26,937.02"
"2013","Money Supply Component_Demand deposits (Millions of Ghana Cedis)","6,041.21","6,396.13","6,230.91","6,539.74","6,402.77","6,650.17","7,023.50","6,783.85","7,259.48","7,484.79","7,554.46","7,402.84"
"2013","Money Supply Component_Savings & Time deposits (Millions of Ghana Cedis)","6,380.41","6,401.07","6,748.34","6,888.67","6,905.98","6,848.30","6,669.05","6,681.40","6,857.55","7,211.15","7,628.51","7,789.47"
"2013","Money Supply Component_Currency outside banks (Millions of Ghana Cedis)","4,630.02","4,353.52","4,501.95","4,366.05","4,490.65","4,301.02","4,252.15","4,366.08","4,292.68","4,686.16","5,007.38","5,499.68"
"2013","Total Assets of the Banking System  (Millions of Ghana Cedis)","22,199.67","22,505.78","22,990.71","23,061.03","23,213.45","23,303.28","23,302.68","23,236.12","23,997.96","24,937.63","25,843.73","26,937.02"
"2013","Net Domestic Assets_Other Items (net) (Millions of Ghana Cedis)","-10,521.32","-10,966.95","-10,382.10","-10,258.65","-10,482.23","-10,073.96","-10,785.85","-10,370.54","-11,025.13","-11,100.82","-11,855.48","-11,168.45"
"2013","Net Domestic Assets_Claims on Private Sector & Public Net Domestic Assets_Enterprise (Millions of Ghana Cedis)","17,206.53","17,643.90","17,785.16","17,887.13","18,533.47","19,117.56","19,247.97","19,350.47","19,701.79","19,996.53","20,251.88","21,078.32"
"2013","Net Domestic Assets_Govt. Deposits (Millions of Ghana Cedis)","505.48","122.17","487.60","49.03","-177.63","364.81","2,151.57","3,341.91","2,294.46","1,337.25","1,962.91","2,790.58"
"2013","Net Domestic Assets (Millions of Ghana Cedis)","15,420.68","15,824.78","16,507.65","17,149.04","17,666.16","18,170.01","18,785.05","18,685.94","19,241.76","20,496.67","19,898.55","21,236.59"
"2013","Net Domestic Assets_Claims on Govt. (Millions of Ghana Cedis)","9,240.94","9,270.01","9,592.19","9,569.59","9,437.29","9,491.22","12,474.51","13,047.92","12,859.56","12,938.22","13,465.07","14,117.31"
"2013","Net Foreign Assets_DMBs (Millions of Ghana Cedis)","800.83","664.36","650.84","235.78","483.87","118.17","-479.78","-569.32","90.03","-479.20","-411.39","-272.28"
"2013","Net Foreign Assets (Millions of Ghana Cedis)","6,778.99","6,681.00","6,483.06","5,912.00","5,547.29","5,133.27","4,517.63","4,550.19","4,756.20","4,440.96","5,945.18","5,700.43"
"2013","Net Foreign Assets_BOG (Millions of Ghana Cedis)","5,978.16","6,016.63","5,832.22","5,676.21","5,063.42","5,015.11","4,997.41","5,119.50","4,666.17","4,920.16","6,356.57","5,972.71"
"2012","Money Supply_Total Liquidity (M2+) (Millions of Ghana Cedis)","18,097.37","18,270.45","18,500.16","19,158.59","19,831.40","20,399.11","19,905.35","20,122.88","20,411.94","20,641.99","21,959.08","22,620.05"
"2012","Money Supply_Broad Money (M2) (Millions of Ghana Cedis)","13,830.90","13,769.74","13,672.48","14,191.05","14,618.94","14,994.58","14,860.11","14,934.46","15,059.52","15,545.03","16,968.65","17,503.26"
"2012","Money Supply_ Narrow Money  (M1) (Millions of Ghana Cedis)","8,475.84","8,254.67","8,125.19","8,614.55","8,810.29","9,262.47","9,049.07","9,031.37","9,285.38","9,748.87","10,679.53","11,156.73"
"2012","Money Supply_Reserve Money (RM) (Millions of Ghana Cedis)","5,526.87","5,103.31","5,041.55","5,214.24","5,948.22","6,155.87","6,243.43","5,755.85","6,481.85","6,655.74","7,273.54","7,860.44"
"2012","Total Liabilities of the Bankning System (Millions of Ghana Cedis)","18,097.37","18,270.45","18,500.16","19,158.59","19,831.40","20,399.11","19,905.35","20,122.88","20,411.94","20,641.99","21,959.08","22,620.05"
"2012","Money Supply Component_Foreign currency deposits (Millions of Ghana Cedis)","4,266.47","4,500.71","4,827.68","4,967.54","5,212.46","5,404.53","5,045.24","5,188.41","5,352.42","5,096.96","4,990.43","5,116.80"
"2012","Money Supply Component_Savings & Time deposits (Millions of Ghana Cedis)","5,355.06","5,515.07","5,547.29","5,576.50","5,808.65","5,732.11","5,811.04","5,903.10","5,774.14","5,796.15","6,289.13","6,346.52"
"2012","Money Supply Component_Demand deposits (Millions of Ghana Cedis)","4,865.70","4,868.95","4,636.29","5,063.48","5,201.59","5,624.00","5,364.48","5,270.36","5,437.61","5,667.65","6,109.69","6,238.18"
"2012","Total Assets of the Banking System  (Millions of Ghana Cedis)","18,097.37","18,270.45","18,500.16","19,158.59","19,831.40","20,399.11","19,905.35","20,122.88","20,411.94","20,641.99","21,959.08","22,620.05"
"2012","Money Supply Component_Currency outside banks (Millions of Ghana Cedis)","3,610.14","3,385.72","3,488.89","3,551.07","3,608.69","3,638.47","3,684.60","3,761.00","3,847.77","4,081.22","4,569.84","4,918.56"
"2012","Net Domestic Assets_Other Items (net) (Millions of Ghana Cedis)","-5,979.73","-6,172.21","-5,889.98","-5,744.43","-7,143.57","-6,297.27","-7,143.41","-5,713.18","-5,772.39","-7,160.16","-7,356.90","-9,014.92"
"2012","Net Domestic Assets_Govt. Deposits (Millions of Ghana Cedis)","1,624.19","1,836.01","2,345.39","1,220.08","1,046.50","457.24","-320.87","535.73","24.14","1,384.80","153.53","1,406.36"
"2012","Net Domestic Assets_Claims on Private Sector & Public Net Domestic Assets_Enterprise (Millions of Ghana Cedis)","11,020.53","11,265.45","12,170.98","11,827.35","13,377.66","12,913.27","14,202.27","13,825.62","13,880.44","14,284.07","14,511.13","16,965.33"
"2012","Net Domestic Assets_Claims on Govt. (Millions of Ghana Cedis)","7,499.04","7,665.10","7,734.29","7,615.54","7,768.90","7,749.60","6,997.01","7,080.12","6,702.07","7,384.80","7,476.12","9,122.62"
"2012","Net Foreign Assets_DMBs (Millions of Ghana Cedis)","1,463.14","1,585.25","1,506.23","1,701.31","2,028.06","2,007.47","1,538.87","1,775.83","1,588.12","1,394.86","1,210.28","1,172.33"
"2012","Net Domestic Assets (Millions of Ghana Cedis)","10,915.64","10,922.34","11,669.91","12,478.37","12,956.49","13,908.36","14,376.74","14,656.83","14,785.98","13,123.91","14,476.81","15,666.66"
"2012","Net Foreign Assets_BOG (Millions of Ghana Cedis)","5,718.58","5,762.86","5,324.02","4,978.91","4,846.84","4,483.28","3,989.74","3,690.22","4,037.84","6,123.22","6,271.99","5,781.06"
"2012","Net Foreign Assets (Millions of Ghana Cedis)","7,181.73","7,348.11","6,830.25","6,680.21","6,874.91","6,490.75","5,528.61","5,466.05","5,625.95","7,518.08","7,482.27","6,953.39"
"2011","Money Supply_Total Liquidity (M2+) (Millions of Ghana Cedis)","13,644.88","13,719.92","14,334.48","14,728.89","14,727.88","15,202.10","15,353.82","15,388.72","15,851.24","16,929.14","17,393.33","18,195.19"
"2011","Money Supply_Broad Money (M2) (Millions of Ghana Cedis)","10,666.77","10,559.05","11,065.52","11,350.66","11,340.35","11,532.46","11,599.58","11,675.93","12,059.85","13,117.86","13,309.21","14,241.04"
"2011","Money Supply_Reserve Money (RM) (Millions of Ghana Cedis)","3,982.54","4,083.47","4,313.47","4,337.08","4,382.44","4,243.43","4,523.71","4,375.34","4,341.41","5,118.30","5,558.59","5,779.55"
"2011","Money Supply_ Narrow Money  (M1) (Millions of Ghana Cedis)","6,199.70","6,055.10","6,439.61","6,663.13","6,537.94","6,660.96","6,694.53","6,791.44","7,164.29","8,073.32","8,175.58","8,714.40"
"2011","Total Liabilities of the Bankning System (Millions of Ghana Cedis)","13,644.88","13,719.92","14,334.48","14,728.89","14,727.88","15,202.10","15,353.82","15,388.72","15,851.24","16,929.14","17,393.33","18,195.19"
"2011","Money Supply Component_Foreign currency deposits (Millions of Ghana Cedis)","2,978.11","3,160.86","3,268.96","3,378.23","3,387.53","3,669.64","3,754.24","3,712.79","3,791.39","3,811.27","4,084.12","3,954.15"
"2011","Money Supply Component_Savings & Time deposits (Millions of Ghana Cedis)","4,467.07","4,503.95","4,625.90","4,687.53","4,802.41","4,871.50","4,905.05","4,884.49","4,895.56","5,044.54","5,133.63","5,526.64"
"2011","Money Supply Component_Demand deposits (Millions of Ghana Cedis)","3,454.70","3,472.73","3,833.49","3,900.64","3,770.21","3,874.66","3,973.71","4,021.81","4,286.98","4,800.20","4,859.25","4,951.14"
"2011","Money Supply Component_Currency outside banks (Millions of Ghana Cedis)","2,745.00","2,582.37","2,606.12","2,762.49","2,767.72","2,786.30","2,720.82","2,769.63","2,877.31","3,273.12","3,316.33","3,763.27"
"2011","Total Assets of the Banking System  (Millions of Ghana Cedis)","13,644.88","13,719.92","14,334.48","14,728.89","14,727.88","15,202.10","15,353.82","15,388.72","15,851.24","16,929.14","17,393.33","18,195.19"
"2011","Net Domestic Assets_Other Items (net) (Millions of Ghana Cedis)","-5,339.21","-4,667.39","-4,469.57","-4,443.63","-4,707.52","-5,061.47","-4,982.96","-4,643.30","-4,697.61","-4,893.41","-5,373.62","-5,563.70"
"2011","Net Domestic Assets_Claims on Private Sector & Public Net Domestic Assets_Enterprise (Millions of Ghana Cedis)","8,996.49","8,446.67","8,738.04","8,488.05","8,718.02","9,382.03","9,464.26","9,407.49","9,603.74","9,866.53","10,258.30","10,698.37"
"2011","Net Domestic Assets_Govt. Deposits (Millions of Ghana Cedis)","2,545.58","3,137.47","2,580.97","2,327.01","2,425.96","3,345.41","2,983.19","3,131.06","3,151.27","2,864.63","2,470.73","2,242.84"
"2011","Net Domestic Assets_Claims on Govt. (Millions of Ghana Cedis)","6,404.47","6,514.51","6,423.69","6,516.91","6,716.55","7,435.06","7,296.91","7,340.00","7,545.29","7,643.83","7,842.68","7,423.39"
"2011","Net Domestic Assets (Millions of Ghana Cedis)","7,516.17","7,156.32","8,111.18","8,234.32","8,301.09","8,410.21","8,795.02","8,973.12","9,300.15","9,752.32","10,256.63","10,315.23"
"2011","Net Foreign Assets_DMBs (Millions of Ghana Cedis)","479.48","876.79","986.17","889.22","922.47","1,306.74","1,259.44","1,305.05","1,240.06","1,245.81","1,345.61","1,210.36"
"2011","Net Foreign Assets (Millions of Ghana Cedis)","6,128.71","6,563.60","6,223.30","6,494.57","6,426.79","6,791.90","6,558.80","6,415.60","6,551.08","7,176.82","7,136.70","7,879.96"
"2011","Net Foreign Assets_BOG (Millions of Ghana Cedis)","5,649.23","5,686.81","5,237.12","5,605.36","5,504.32","5,485.16","5,299.35","5,110.55","5,311.03","5,931.01","5,791.10","6,669.60"
"2010","Money Supply_Total Liquidity (M2+) (Millions of Ghana Cedis)","10,222.33","10,094.07","10,538.02","10,408.21","10,467.06","10,846.04","10,770.76","10,830.00","11,170.81","12,259.59","12,924.82","13,663.00"
"2010","Money Supply_Broad Money (M2) (Millions of Ghana Cedis)","7,773.13","7,753.02","8,111.96","8,027.48","8,149.28","8,440.68","8,305.65","8,304.80","8,661.89","9,583.13","10,301.47","10,935.09"
"2010","Money Supply_Reserve Money (RM) (Millions of Ghana Cedis)","2,812.93","2,695.38","3,135.36","2,911.12","2,860.39","2,782.58","2,962.96","2,948.42","3,149.77","3,622.22","3,870.50","4,409.59"
"2010","Money Supply_ Narrow Money  (M1) (Millions of Ghana Cedis)","4,299.78","4,134.28","4,312.83","4,252.78","4,354.25","4,316.06","4,498.46","4,481.70","4,766.62","5,392.07","5,816.88","6,401.82"
"2010","Total Liabilities of the Bankning System (Millions of Ghana Cedis)","10,222.33","10,094.07","10,538.02","10,408.21","10,467.06","10,846.04","10,770.76","10,830.00","11,170.81","12,259.59","12,924.82","13,663.00"
"2010","Money Supply Component_Savings & Time deposits (Millions of Ghana Cedis)","3,473.36","3,618.74","3,799.13","3,774.70","3,795.03","4,124.62","3,807.19","3,823.10","3,895.27","4,191.05","4,484.59","4,533.28"
"2010","Money Supply Component_Foreign currency deposits (Millions of Ghana Cedis)","2,449.20","2,341.05","2,426.06","2,380.73","2,317.78","2,405.35","2,465.11","2,525.20","2,508.92","2,676.47","2,623.35","2,727.91"
